vendor_id,name,type,address,city,state,zip_code,phone,email,contact_person,tax_id,is_pap_vendor,pap_program,contract_start_date,contract_end_date,is_active,fraud_flag,created_at
VEN10108,Stout and Sons Healthcare,DME Supplier,5006 Villa Ferry,Penningtonshire,MI,43093,419.817.4782x429,contact@stoutandsonshealthcare.com,Ashley Barnes,37-4197698,False,,2022-09-27,2028-02-04,True,False,2023-09-25
VEN10109,"Evans, Patterson and Christensen Pharmacy",Pharmacy,585 Lauren Flats,Ginafurt,NC,32384,001-531-762-7227x0837,"contact@evans,pattersonandchristensenpharmacy.com",Marcus Salas,45-3018238,True,Kaiser PAP,2025-12-01,2027-01-28,True,False,2024-03-04
VEN10110,Boyd-Leonard Medical,Transportation,753 Joshua Street Apt. 968,Johnland,NC,38578,(400)927-2496x0543,contact@boyd-leonardmedical.com,Melissa Smith,48-6300521,True,Kaiser PAP,2024-03-27,2026-10-22,True,False,2023-09-15
VEN10111,Fields-Mason Supplies,Pharmacy,161 Roger Mills,Lake Jennifer,MI,76357,(885)982-9701x661,contact@fields-masonsupplies.com,Catherine Grant,24-9949811,True,Kaiser PAP,2023-02-04,2027-07-30,True,False,2023-06-01
VEN10112,"Wilcox, Davis and Wilson Pharmacy",Pharmacy,4527 Michael Creek Suite 193,Erikaton,PA,76191,(816)669-6288x07732,"contact@wilcox,davisandwilsonpharmacy.com",Anna Porter,96-9558074,True,,2025-04-27,2027-06-25,True,False,2024-01-30
VEN10113,Evans LLC Pharmacy,DME Supplier,3553 Doyle Way Apt. 717,East Dianamouth,PA,95125,(814)502-6394,contact@evansllcpharmacy.com,Jennifer Dennis,74-7450847,True,Kaiser PAP,2021-09-17,2027-11-15,True,False,2023-05-09
VEN10114,Lee-Johnson Medical,Lab,03735 Cooper Shores Suite 711,Port Courtney,MI,2134,741-302-0938x2714,contact@lee-johnsonmedical.com,Cheryl Olson,93-2583698,False,Kaiser PAP,2025-09-18,2027-08-14,True,False,2024-01-15
VEN10115,Rhodes LLC Supplies,Home Health,0312 Newton Grove,West Kyle,PA,85609,965-671-6253x2111,contact@rhodesllcsupplies.com,Kenneth Wheeler,76-1745044,True,Kaiser PAP,2023-08-20,2027-03-30,True,False,2024-07-23
VEN10116,Collins-Carter Supplies,Transportation,75141 Jones Crescent Apt. 941,Robertstad,CA,88412,737.206.3921x818,contact@collins-cartersupplies.com,Kim Austin,47-6310035,True,Kaiser PAP,2023-07-11,2028-03-26,True,False,2023-06-20
VEN10117,Johnson-Snyder Healthcare,DME Supplier,94504 William Corner,Watsonfurt,TX,62489,6054366311,contact@johnson-snyderhealthcare.com,Karen Archer,33-5843990,True,Kaiser PAP,2021-10-02,2027-08-24,True,False,2026-06-11
VEN10118,Sanders Ltd Supplies,Transportation,10546 James Falls,Port Brianna,PA,8277,+1-816-437-0318x7696,contact@sandersltdsupplies.com,Jessica Griffin,61-8560422,True,Kaiser PAP,2025-08-17,2028-05-30,True,False,2025-10-15
VEN10119,"Castro, Savage and Chavez Pharmacy",Lab,7835 April Extension,Lake Richard,CA,19761,+1-689-583-0438x260,"contact@castro,savageandchavezpharmacy.com",Christopher Hunt,10-4686575,True,Kaiser PAP,2025-03-21,2026-12-29,True,False,2026-03-04
VEN10120,Robinson Ltd Healthcare,Pharmacy,938 Katelyn Trafficway Apt. 614,Olsenport,TX,70799,001-727-735-4321x43017,contact@robinsonltdhealthcare.com,Sarah Burke,60-7614489,True,,2021-06-30,2027-01-01,True,False,2022-05-01
VEN10121,"Riggs, Ramirez and Bell Pharmacy",Lab,34570 Richardson Rue Apt. 025,West Vincentborough,PA,58497,(274)487-2990,"contact@riggs,ramirezandbellpharmacy.com",Rebekah Mosley PhD,51-3820903,False,,2025-03-30,2028-05-06,True,False,2021-12-30
VEN10122,"Miller, Johns and Guzman Medical",Pharmacy,036 Jonathan Plaza Suite 793,Tamaraborough,TX,97245,(589)470-5024x3866,"contact@miller,johnsandguzmanmedical.com",Bradley Nelson,27-2348457,True,,2022-01-14,2027-11-04,True,False,2021-11-18
VEN10123,"Reed, Salazar and Salazar Medical",Pharmacy,13351 Hernandez Crescent,West Sarahberg,CA,46113,(744)270-8924x96610,"contact@reed,salazarandsalazarmedical.com",Christopher Liu,24-6488256,True,Kaiser PAP,2022-12-05,2027-10-20,True,False,2026-06-14
VEN10124,Sullivan Inc Medical,Home Health,870 Gregory Crossing,Marissahaven,OH,8181,+1-380-398-1796,contact@sullivanincmedical.com,Jose Flores,92-5747906,True,Kaiser PAP,2025-08-05,2026-11-29,True,False,2024-05-29
VEN10125,"Carrillo, Ramirez and Martin Supplies",Home Health,9093 John Lodge Suite 654,Kimberlyburgh,NC,40158,294-491-2990x7051,"contact@carrillo,ramirezandmartinsupplies.com",Jacqueline Taylor,11-4885141,False,Kaiser PAP,2025-11-28,2028-04-24,True,False,2022-12-19
VEN10126,Roman and Sons Healthcare,Medical Supply,77603 Michael Brooks,East Lindsey,PA,86317,287-829-4022x8235,contact@romanandsonshealthcare.com,Stephen Rodriguez,39-5426471,False,Kaiser PAP,2025-02-13,2027-09-14,True,False,2026-01-11
VEN10127,Allen LLC Healthcare,Lab,25422 Henderson Springs,Matthewchester,PA,45562,234.634.6185x7190,contact@allenllchealthcare.com,Elizabeth Barnes,33-9586142,False,Kaiser PAP,2024-12-05,2027-01-29,True,False,2024-11-04
VEN10128,Garcia Inc Pharmacy,Pharmacy,86809 Phillips Prairie,Port Cherylton,TX,59936,613-747-3048x69507,contact@garciaincpharmacy.com,Dylan Walls,38-2289721,True,,2025-06-15,2026-10-15,True,False,2025-07-25
VEN10129,"Wade, Smith and Walton Pharmacy",Pharmacy,35808 Michael Alley,South Joshua,MI,82005,773-273-7320,"contact@wade,smithandwaltonpharmacy.com",Shelly Mcbride,24-4470192,True,Kaiser PAP,2025-09-01,2027-11-20,True,False,2024-08-12
VEN10130,Mueller-Washington Medical,Home Health,74021 Obrien Road Apt. 156,Brooksmouth,NC,5946,(877)657-5029x103,contact@mueller-washingtonmedical.com,Daniel Luna,17-1084778,True,Kaiser PAP,2026-03-19,2028-03-28,True,False,2023-08-22
VEN10131,Cunningham-Webb Healthcare,DME Supplier,89780 Ashley Ports Suite 343,Port Dawn,GA,48308,722.908.5075x35758,contact@cunningham-webbhealthcare.com,Bradley Haynes,85-4404657,True,Kaiser PAP,2023-11-07,2027-08-27,True,False,2021-08-01
VEN10132,Davies and Sons Medical,Transportation,73712 Ferrell Heights Apt. 348,Trujilloside,PA,52405,997.935.7924x903,contact@daviesandsonsmedical.com,Steven Ortega,47-3751886,False,,2024-09-30,2027-06-07,True,False,2023-11-06
VEN10133,Alvarez-Nichols Supplies,Lab,949 Nichols Bridge Apt. 171,Meghanchester,OH,78787,(767)709-7217x291,contact@alvarez-nicholssupplies.com,Rachel Robles,98-8718861,True,,2024-07-30,2027-12-15,True,False,2025-07-22
VEN10134,"Turner, Harris and Hancock Supplies",DME Supplier,75366 Zachary Row,Ellismouth,OH,36781,731-230-0514x642,"contact@turner,harrisandhancocksupplies.com",Steven Johnson,99-1261654,True,Kaiser PAP,2021-11-14,2027-07-20,True,False,2023-02-12
VEN10135,Spence PLC Pharmacy,DME Supplier,9786 Barbara Trail Suite 611,North Angel,TX,11045,4014967552,contact@spenceplcpharmacy.com,Nicholas Woods,27-5254971,True,Kaiser PAP,2025-04-15,2026-07-22,True,False,2025-09-21
VEN10136,"Sullivan, Deleon and Lopez Healthcare",Home Health,89105 Hernandez Wall Apt. 367,Port Brianna,TX,62350,8084181838,"contact@sullivan,deleonandlopezhealthcare.com",Kelsey Benson,95-4284000,True,Kaiser PAP,2021-11-15,2027-04-06,True,False,2025-01-18
VEN10137,Blair-Blackburn Medical,Home Health,8813 Kenneth View,Cristianview,GA,99875,338-805-4532x423,contact@blair-blackburnmedical.com,Kevin Sawyer,25-5666262,True,,2022-03-27,2027-01-18,True,False,2026-03-03
VEN10138,Harrington Group Supplies,Transportation,671 Vincent Port Suite 912,Port Douglas,NC,42278,(923)930-4010x4919,contact@harringtongroupsupplies.com,Julie Mcdaniel,11-9774889,False,Kaiser PAP,2025-11-30,2027-03-03,True,False,2023-05-07
VEN10139,"Reilly, White and Gutierrez Healthcare",Home Health,2351 Gomez Spur Apt. 637,Johnsonmouth,PA,28351,952.529.1826x10027,"contact@reilly,whiteandgutierrezhealthcare.com",Nicholas Wood,35-4861435,False,,2025-03-16,2028-02-23,True,False,2022-06-07
VEN10140,"Robinson, Nelson and Wilson Medical",Pharmacy,0234 Todd Squares Suite 150,Popechester,GA,44732,9307517447,"contact@robinson,nelsonandwilsonmedical.com",Krystal Chandler,26-6343234,True,,2025-04-10,2027-08-28,True,False,2026-06-21
VEN10141,Lawrence-Howard Medical,Home Health,3546 Day Points,Manntown,PA,45196,207-579-5352x945,contact@lawrence-howardmedical.com,David Hicks,24-9483156,True,Kaiser PAP,2025-06-19,2027-07-04,True,False,2026-05-16
VEN10142,"Orr, Roberts and Hicks Medical",Medical Supply,27893 Sanchez Junctions,Gonzalesmouth,IL,25932,646.206.7057x6410,"contact@orr,robertsandhicksmedical.com",Alexis Torres,56-9467280,True,,2025-09-21,2027-03-01,True,False,2025-10-22
VEN10143,Bird-Martin Healthcare,Medical Supply,579 Donald Lodge,Donaldstad,PA,64910,+1-536-951-7551x427,contact@bird-martinhealthcare.com,Johnny Wilcox,74-3506197,True,Kaiser PAP,2026-03-06,2028-03-21,True,False,2023-10-17
VEN10144,Williams and Sons Medical,Lab,90526 Brittany Inlet Apt. 861,Loriton,CA,62131,(327)490-2140,contact@williamsandsonsmedical.com,Rebecca Beard,10-4464148,True,Kaiser PAP,2024-08-16,2027-04-23,True,False,2025-07-16
VEN10145,Cook PLC Medical,Medical Supply,2569 Simmons Fields,East Yvonne,NY,75797,(273)302-7502,contact@cookplcmedical.com,Trevor Travis,94-8740853,True,,2022-04-30,2027-06-09,True,False,2023-05-30
VEN10146,"Campbell, Mcguire and Harvey Healthcare",DME Supplier,5478 Bennett Stream,Brittanyfurt,CA,43560,628-573-0698x958,"contact@campbell,mcguireandharveyhealthcare.com",Jennifer Myers,98-5147393,True,Kaiser PAP,2022-06-27,2026-10-10,True,False,2024-05-12
VEN10147,"Meyer, Hernandez and Allen Medical",Medical Supply,391 Benjamin Springs,North Thomasview,FL,87188,415-446-0281,"contact@meyer,hernandezandallenmedical.com",Jenny Cox,10-3140313,True,Kaiser PAP,2023-06-12,2027-03-15,True,False,2023-01-25
VEN10148,"Taylor, Rivera and Reyes Pharmacy",Home Health,192 Lauren Coves,New Jonathan,OH,89494,572-711-0877,"contact@taylor,riveraandreyespharmacy.com",Colin Simmons,51-6667274,False,Kaiser PAP,2024-06-11,2027-03-30,True,False,2022-03-11
VEN10149,Russell LLC Pharmacy,Home Health,103 Miller Mission Suite 903,Lake Zacharyburgh,PA,70038,641-404-3638x740,contact@russellllcpharmacy.com,Anthony Anderson,52-7382088,True,Kaiser PAP,2025-12-25,2027-02-07,True,False,2026-02-23
VEN10150,Owens-Flores Pharmacy,Transportation,3308 Dylan Lodge Suite 885,West Carolton,TX,84283,+1-852-781-7474x64571,contact@owens-florespharmacy.com,David Miles,56-5868259,True,Kaiser PAP,2024-09-17,2027-05-31,True,False,2025-03-26
VEN10151,Gentry Ltd Healthcare,DME Supplier,272 Nicholson Island Apt. 247,Shawbury,CA,11976,877-942-0471,contact@gentryltdhealthcare.com,Gary Turner,96-4742141,True,Kaiser PAP,2021-09-10,2027-10-29,True,False,2025-06-19
VEN10152,Mccullough Inc Medical,Lab,072 Ashley Spurs,Lisamouth,TX,35593,001-808-255-3639x249,contact@mcculloughincmedical.com,Matthew Patel,36-5722744,False,Kaiser PAP,2026-01-16,2027-02-16,True,False,2023-05-30
VEN10153,"Bryant, Thomas and Oliver Healthcare",Pharmacy,82853 Sarah Mews,Kimberg,NY,11562,539-999-1989x5179,"contact@bryant,thomasandoliverhealthcare.com",William Vasquez,75-6134403,True,Kaiser PAP,2025-09-09,2026-07-15,True,False,2022-05-29
VEN10154,"Gibson, Keller and Moyer Pharmacy",DME Supplier,92569 Stephanie Lock Apt. 398,Lindaland,FL,3194,443-774-9555x02430,"contact@gibson,kellerandmoyerpharmacy.com",George Gonzalez,87-4929021,False,,2023-08-14,2027-02-10,True,False,2023-08-01
VEN10155,"Harper, Cobb and Davis Pharmacy",Medical Supply,738 Maria Orchard,Jeremyport,TX,77417,+1-479-467-8469x014,"contact@harper,cobbanddavispharmacy.com",Emily Sanchez,13-5292608,True,Kaiser PAP,2026-01-16,2027-10-18,True,False,2025-12-08
VEN10156,White-Richardson Medical,Home Health,5248 Andrew Dale,Anthonyburgh,GA,27689,251-983-8259x4936,contact@white-richardsonmedical.com,Travis Lewis,92-7286967,False,Kaiser PAP,2025-04-24,2027-05-24,True,False,2025-01-03
VEN10157,Parrish-Lee Medical,Home Health,5909 Nicole Lodge,East Tinashire,TX,98901,(485)688-5861x70040,contact@parrish-leemedical.com,Kendra Martin,33-1891433,True,Kaiser PAP,2025-02-09,2027-11-04,True,False,2021-07-19
VEN10158,"Barnes, Fritz and Harrell Pharmacy",DME Supplier,72390 Lisa Falls,Payneton,MI,70857,613.295.7465,"contact@barnes,fritzandharrellpharmacy.com",Sarah Woods,63-2589749,True,Kaiser PAP,2022-02-08,2026-10-11,True,False,2021-11-02
VEN10159,Clark Ltd Healthcare,Transportation,4879 Bradley Club,Orozcoton,MI,68539,7568850050,contact@clarkltdhealthcare.com,Erin Butler,57-2043617,True,Kaiser PAP,2022-11-11,2026-12-09,True,False,2024-05-21
VEN10160,"Armstrong, Garcia and White Supplies",Pharmacy,886 Jessica Square,Camposport,MI,23042,001-578-601-8954x069,"contact@armstrong,garciaandwhitesupplies.com",Derrick Mcclain,58-2209820,True,Kaiser PAP,2025-06-28,2027-09-13,True,False,2026-01-13
VEN10161,Garrett-Kaiser Medical,Transportation,65033 Jacob Inlet,Heatherchester,NC,87771,001-366-729-2169x27414,contact@garrett-kaisermedical.com,Stephen Hansen,61-1710332,True,,2024-04-14,2027-03-01,True,False,2025-08-21
VEN10162,Palmer-Tucker Healthcare,Pharmacy,899 Williams Falls,Reidfort,FL,29075,001-598-323-7618x7159,contact@palmer-tuckerhealthcare.com,Nicholas Austin,71-7779617,True,Kaiser PAP,2025-01-24,2026-07-05,True,False,2025-11-26
VEN10163,Patterson Inc Healthcare,Medical Supply,9906 Greene Mill Suite 943,West Lindamouth,FL,77743,251-859-9838,contact@pattersoninchealthcare.com,Paula Contreras,86-6558020,True,Kaiser PAP,2025-03-15,2026-07-17,True,False,2021-10-26
VEN10164,Underwood-Pearson Supplies,Medical Supply,2852 Erica Junction,Christopherland,GA,26089,+1-864-829-2674,contact@underwood-pearsonsupplies.com,Sarah Robinson,23-9609931,False,Kaiser PAP,2021-10-05,2026-07-31,True,False,2023-10-07
VEN10165,"Gibson, White and Taylor Healthcare",DME Supplier,545 Catherine Freeway,New Ricky,NY,73452,8456594949,"contact@gibson,whiteandtaylorhealthcare.com",Brandon Kirby,27-6230237,True,,2026-01-13,2026-08-30,True,False,2024-12-28
VEN10166,Robinson-Green Supplies,Medical Supply,3595 Pineda Vista Apt. 427,South Brandonland,NY,21711,+1-615-371-9118x606,contact@robinson-greensupplies.com,Nathaniel Richardson,56-6135154,True,Kaiser PAP,2022-01-16,2026-12-27,True,False,2025-04-10
VEN10167,"Sellers, Stone and Meyers Supplies",Transportation,2321 Cody Prairie Apt. 043,Port Christopher,IL,38398,(580)466-8567x5991,"contact@sellers,stoneandmeyerssupplies.com",Joseph Lara,16-8715456,True,,2026-03-20,2027-12-25,True,False,2025-09-24
VEN10168,"Ramirez, Jennings and Santana Pharmacy",Lab,43925 Tracey Forge Suite 126,West Antonioland,CA,68446,+1-463-552-5780x250,"contact@ramirez,jenningsandsantanapharmacy.com",Traci Miller,85-4811604,True,,2026-03-27,2026-09-11,True,False,2023-05-28
VEN10169,Buchanan-Sandoval Healthcare,Home Health,0450 Taylor Canyon Apt. 235,West Stephenshire,GA,16708,9483994216,contact@buchanan-sandovalhealthcare.com,Debra Simpson,65-4017643,False,,2023-01-14,2027-05-13,True,False,2025-03-04
VEN10170,"Summers, Lee and Taylor Medical",Lab,773 Philip Locks Apt. 245,Charleshaven,NY,68247,(477)843-4693,"contact@summers,leeandtaylormedical.com",Justin Chang,52-7841078,True,,2025-11-04,2026-08-17,True,False,2022-10-09
VEN10171,"Lane, Smith and Cooley Pharmacy",Lab,1610 Briggs Island Apt. 020,Port Monica,NY,55766,506.247.2608x3800,"contact@lane,smithandcooleypharmacy.com",David Mason,74-2052411,True,Kaiser PAP,2026-01-07,2026-08-20,True,False,2023-02-14
VEN10172,Morales-Craig Supplies,Pharmacy,0091 Jennifer Grove,Lake Samanthaside,MI,88092,6946404312,contact@morales-craigsupplies.com,Kaylee Blackwell,19-9548866,True,,2023-02-28,2027-07-11,True,False,2024-07-26
VEN10173,Meyer PLC Healthcare,Medical Supply,820 Thomas Village Suite 552,West Jefferybury,NY,31484,905-513-0563x498,contact@meyerplchealthcare.com,Keith Acosta,96-2229124,False,Kaiser PAP,2021-07-29,2027-02-04,True,False,2022-09-17
VEN10174,Jennings-Norton Pharmacy,DME Supplier,89041 Howard Ridge,East Candicetown,TX,90191,+1-650-879-2097x98716,contact@jennings-nortonpharmacy.com,Katie Moore,30-5141466,False,,2025-10-16,2026-08-13,True,False,2024-02-26
VEN10175,Clark and Sons Supplies,Medical Supply,027 Sarah Passage,Robertfurt,PA,68605,5729688511,contact@clarkandsonssupplies.com,Rodney Watkins,85-9550527,True,,2021-07-09,2027-08-04,True,False,2023-04-29
VEN10176,Gray LLC Pharmacy,Pharmacy,30085 Johnson Prairie Apt. 192,North Joanland,MI,52715,+1-854-664-3105x522,contact@grayllcpharmacy.com,Dakota Lara,54-5140676,True,Kaiser PAP,2024-04-21,2026-09-02,True,False,2024-06-14
VEN10177,Perry and Sons Supplies,Pharmacy,091 Elizabeth Ports,Jasmineberg,GA,52355,001-832-840-3281x599,contact@perryandsonssupplies.com,Mary Rhodes,87-1630385,False,Kaiser PAP,2022-09-06,2027-07-20,True,False,2024-07-13
VEN10178,Martin-Herrera Medical,Medical Supply,78481 Johnson Trail,Jasonmouth,FL,44290,401-284-5144x0390,contact@martin-herreramedical.com,Peter Scott,28-7800524,False,Kaiser PAP,2024-04-01,2027-06-29,True,False,2023-11-15
VEN10179,"Myers, Cooper and Hayes Supplies",Pharmacy,3766 Michael Plain Apt. 529,Lindaside,FL,15103,001-444-776-5303x647,"contact@myers,cooperandhayessupplies.com",Jamie Gray,40-4374783,True,,2025-02-19,2026-07-03,True,False,2025-11-25
VEN10180,"Tucker, Campbell and Miranda Pharmacy",Medical Supply,9248 Ricky Run,West Antonio,FL,56769,411-964-7313,"contact@tucker,campbellandmirandapharmacy.com",Susan Price,66-7310744,True,Kaiser PAP,2025-10-13,2027-12-29,True,False,2022-10-27
VEN10181,Miller Group Healthcare,Medical Supply,229 Doyle Ridges Apt. 973,Rossstad,PA,1110,366.584.8304,contact@millergrouphealthcare.com,Brian Holt,55-4392087,True,Kaiser PAP,2023-09-02,2027-08-01,True,False,2021-12-07
VEN10182,"Johnson, Finley and Gonzales Pharmacy",Medical Supply,7430 Cooper Isle Apt. 579,West Pamela,FL,83109,759.738.6737,"contact@johnson,finleyandgonzalespharmacy.com",Rhonda Wong,53-8852656,True,Kaiser PAP,2025-03-18,2026-11-09,True,False,2025-01-08
VEN10183,Pollard PLC Pharmacy,Transportation,20501 Stevenson Spurs,Marcchester,NY,74435,+1-297-996-2785,contact@pollardplcpharmacy.com,Joseph Johnson,63-5589662,True,Kaiser PAP,2023-02-17,2028-01-28,True,False,2026-01-05
VEN10184,"Olson, Smith and Craig Healthcare",DME Supplier,0601 Tony Views Apt. 712,Rileyberg,GA,31334,(457)210-5974x962,"contact@olson,smithandcraighealthcare.com",Deborah Davidson,14-4907643,True,Kaiser PAP,2024-11-19,2028-03-18,True,False,2022-08-07
VEN10185,"Howard, Richards and Wilkinson Healthcare",Home Health,05568 Macdonald Turnpike,Bishopmouth,FL,19298,437-927-1654x01746,"contact@howard,richardsandwilkinsonhealthcare.com",Jeffrey Gill,55-7746012,False,Kaiser PAP,2024-10-05,2028-04-29,True,False,2026-04-09
VEN10186,Pineda-Gardner Healthcare,Pharmacy,827 Sanchez Lock Suite 497,North Kevinview,TX,46527,(470)741-1518x55553,contact@pineda-gardnerhealthcare.com,Kelly Taylor,27-7267194,True,Kaiser PAP,2026-06-24,2027-11-28,True,False,2022-05-05
VEN10187,Fisher Ltd Healthcare,Lab,332 Abigail Vista,Carriefurt,OH,16989,001-938-521-6268x41729,contact@fisherltdhealthcare.com,John Rodriguez,47-1847859,False,Kaiser PAP,2023-04-27,2028-01-17,True,False,2025-10-27
VEN10188,"Clark, Salazar and Walker Supplies",Home Health,9793 Robinson Crescent,Foxborough,NC,69032,(439)855-1844x855,"contact@clark,salazarandwalkersupplies.com",Eric Glover,99-9608212,True,,2026-03-26,2027-12-13,True,False,2021-07-26
VEN10189,Gomez Ltd Medical,DME Supplier,996 Gallagher Lock Apt. 899,Port Jonathan,IL,62136,5562316757,contact@gomezltdmedical.com,Charlotte Garcia,21-7278943,True,Kaiser PAP,2021-09-23,2028-04-29,True,False,2023-04-04
VEN10190,Meyer-Wilson Medical,DME Supplier,218 Hammond Mill Apt. 021,Laurieton,PA,96280,+1-810-329-1472x5258,contact@meyer-wilsonmedical.com,Caleb Fitzgerald,26-9120902,False,,2025-08-29,2026-08-15,True,False,2025-03-13
VEN10191,Thomas Ltd Pharmacy,DME Supplier,5409 Jones Port Apt. 455,Knoxfurt,IL,52349,001-928-501-1670x3252,contact@thomasltdpharmacy.com,Rachel Summers,17-3473463,True,Kaiser PAP,2025-01-20,2027-05-01,True,False,2023-01-30
VEN10192,Fleming-Henderson Supplies,Transportation,9110 Harris Turnpike,South Amber,TX,68754,+1-904-304-9906x88493,contact@fleming-hendersonsupplies.com,Ernest Howell,50-7587553,True,Kaiser PAP,2023-04-12,2027-05-24,True,False,2023-12-25
VEN10193,Miller LLC Pharmacy,Home Health,694 David Bridge,Gordonton,CA,12506,(697)730-0656,contact@millerllcpharmacy.com,Sandra Williams,92-5848857,False,,2026-06-23,2028-04-20,True,False,2024-01-30
VEN10194,Harris and Sons Healthcare,Pharmacy,097 Joseph Center,Davidsonton,IL,74734,+1-857-812-9772,contact@harrisandsonshealthcare.com,Thomas Kelly,63-7021998,False,,2023-03-16,2027-11-19,True,False,2025-08-25
